participant_id,random_id,trial_index,trial_number,time_elapsed,rt,stimulus,object_id,angle,same_different,response,task,correct_response,correct,is_right,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,response_10,response_11,response_12,response_13,response_14,response_15,response_16,age,gender,education,handedness,vision,technical_difficulties,knowledge_check
squirrel,ptsspplls8p,42,13,70891,3594,stimuli/39_150_R.jpg,39,150,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,45,14,74398,1997,stimuli/5_100.jpg,5,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,48,15,78465,2559,stimuli/25_100.jpg,25,100,same,j,response,f,FALSE,0,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,51,16,84427,4454,stimuli/11_150.jpg,11,150,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,54,17,87850,1914,stimuli/15_50.jpg,15,50,same,j,response,f,FALSE,0,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,57,18,92816,3457,stimuli/21_150.jpg,21,150,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,60,19,97410,3084,stimuli/40_50_R.jpg,40,50,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,63,20,100190,1271,stimuli/29_0_R.jpg,29,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,66,21,103784,2085,stimuli/29_100_R.jpg,29,100,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,69,22,109256,3962,stimuli/6_50_R.jpg,6,50,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,72,23,111733,969,stimuli/3_0.jpg,3,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,75,24,116907,3667,stimuli/18_50.jpg,18,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,78,25,123066,4651,stimuli/42_100.jpg,42,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,81,26,126672,2097,stimuli/38_100.jpg,38,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,84,27,129378,1196,stimuli/26_0.jpg,26,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
